ElapsedSeconds,PowerMW,ThroughputTotalMbps,Phase
1430.0,9220.0,954.37232012653,load
1435.0,9220.0,955.8144323398093,load
1440.0,9220.0,954.558839983608,load
1445.0,9220.0,954.6316708331408,load
1450.0,9220.0,954.8282197973627,load
1455.0,9220.0,954.8735527189343,load
1460.0,9220.0,955.0134187923921,load
1465.0,9220.0,954.9395928791673,load
1470.0,9220.0,955.5877392305572,load
1475.0,9220.0,954.8299993143531,load
1480.0,9220.0,955.4641167092184,load
1485.0,9220.0,954.827657846007,load
1490.0,9220.0,955.3432451922981,load
1495.0,9290.0,954.657791544469,load
1500.0,9290.0,954.2124371566078,load
1505.0,9290.0,954.8401145895713,load
1510.0,9220.0,954.8274705290354,load
1515.0,9220.0,955.030096784761,load
1520.0,9220.0,954.2848409457622,load
1525.0,9220.0,954.5507899548284,load
1530.0,9220.0,955.1238979176611,load
1535.0,9220.0,954.6135088871159,load
1540.0,9220.0,954.5761573661844,load
1545.0,9220.0,955.0746055147191,load
1550.0,9220.0,954.9330352916662,load
1555.0,9220.0,955.5397121146664,load
1560.0,9220.0,954.531507879875,load
1565.0,9220.0,955.1519200119083,load
1570.0,9290.0,955.3305878033578,load
1575.0,9290.0,954.6961794130391,load
1580.0,9290.0,955.3033052389559,load
1585.0,9220.0,955.2345900837403,load
1590.0,9220.0,954.9962729243604,load
1595.0,9220.0,955.0222261989242,load
1600.0,9290.0,954.9442769253801,load
