ElapsedSeconds,PowerMW,ThroughputTotalMbps,Phase
1230.0,4860.0,955.1428290519842,load
1235.0,4860.0,954.9973972247135,load
1240.0,4860.0,954.9909325338333,load
1245.0,4860.0,955.1345817328988,load
1250.0,4860.0,954.5817739495267,load
1255.0,4860.0,955.0900674128287,load
1260.0,4790.0,955.466179948596,load
1265.0,4790.0,955.0144494379554,load
1270.0,4790.0,955.196721290563,load
1275.0,4860.0,954.5755021024331,load
1280.0,4860.0,955.051928969709,load
1285.0,4860.0,954.398894518655,load
1290.0,4790.0,954.4980001076651,load
1295.0,4790.0,954.3585656526817,load
1300.0,4790.0,954.6239004314425,load
1305.0,4790.0,955.0680460728249,load
1310.0,4790.0,955.0574574496005,load
1315.0,4790.0,954.9553314566317,load
1320.0,4790.0,955.7268762691226,load
1325.0,4790.0,955.1626981782915,load
1330.0,4790.0,955.0272858463558,load
1335.0,4860.0,955.4385145255421,load
1340.0,4860.0,954.6449650667386,load
1345.0,4860.0,955.5122300189429,load
1350.0,4860.0,954.9528020074083,load
1355.0,4860.0,954.5547213472694,load
1360.0,4860.0,955.2802428432412,load
1365.0,4790.0,954.6109812483794,load
1370.0,4790.0,954.589824500913,load
1375.0,4790.0,954.4844291933161,load
1380.0,4790.0,955.3111804583841,load
1385.0,4790.0,955.1346754516336,load
1390.0,4790.0,955.3428701537302,load
1395.0,4860.0,955.448173796301,load
1400.0,4860.0,954.5194335790989,load
1405.0,4860.0,955.0084529858583,load
1410.0,4860.0,954.7724025263237,load
1415.0,4860.0,955.370623803119,load
1420.0,4860.0,954.9024968562325,load
1425.0,4790.0,954.3697001961827,load
1430.0,4790.0,954.7421552889354,load
1435.0,4790.0,955.0550211624384,load
1440.0,4790.0,955.0455572417707,load
1445.0,4790.0,955.1380493383434,load
1450.0,4790.0,955.2838052544134,load
1455.0,4790.0,954.9919631308629,load
1460.0,4790.0,954.5303846762189,load
1465.0,4790.0,954.488172855282,load
1470.0,4860.0,955.0897862829402,load
1475.0,4860.0,955.1953153288232,load
1480.0,4860.0,954.6457140486633,load
1485.0,4790.0,955.1049675337609,load
1490.0,4790.0,954.7128463268551,load
1495.0,4790.0,955.4620534787513,load
1500.0,4860.0,954.5456417517913,load
1505.0,4860.0,955.6055630213345,load
1510.0,4860.0,954.936782473496,load
1515.0,4790.0,955.3362132681464,load
1520.0,4790.0,955.0662656684291,load
1525.0,4790.0,954.9439021999921,load
1530.0,4860.0,954.5389959718025,load
1535.0,4860.0,954.8351505851375,load
1540.0,4860.0,955.4042866431928,load
1545.0,4790.0,954.9967413825191,load
1550.0,4790.0,954.9782844787245,load
1555.0,4790.0,954.9879344460309,load
1560.0,4790.0,954.9683536480323,load
1565.0,4790.0,955.6351144552551,load
1570.0,4790.0,954.7267982920511,load
1575.0,4790.0,955.2662746978757,load
1580.0,4790.0,955.0885680553353,load
1585.0,4790.0,954.9634819952817,load
1590.0,4860.0,954.5678262226243,load
1595.0,4860.0,955.253150638204,load
1600.0,4860.0,954.901747471328,load
1605.0,4790.0,954.9163606891266,load
1610.0,4790.0,954.4696420156409,load
1615.0,4790.0,954.953176739781,load
1620.0,4790.0,954.6645326052418,load
1625.0,4790.0,955.0951277791247,load
1630.0,4790.0,955.3527150137279,load
1635.0,4790.0,954.7114417891925,load
1640.0,4790.0,955.371186393768,load
1645.0,4790.0,955.0279417305036,load
1650.0,4790.0,954.5091379049989,load
1655.0,4790.0,954.9943990963209,load
1660.0,4790.0,954.9804393088807,load
1665.0,4790.0,954.807615346829,load
1670.0,4790.0,954.4181712361968,load
1675.0,4790.0,955.0576448568202,load
1680.0,4790.0,955.2798678541371,load
1685.0,4790.0,954.8988436159324,load
1690.0,4790.0,954.3079488604781,load
1695.0,4790.0,955.3694048589866,load
1700.0,4790.0,954.9649809600647,load
1705.0,4790.0,955.271805659606,load
1710.0,4790.0,954.415270321162,load
1715.0,4790.0,954.5690431221648,load
1720.0,4790.0,954.8746767303534,load
1725.0,4790.0,954.8510730462459,load
1730.0,4790.0,955.0062043357358,load
1735.0,4790.0,955.6957240662674,load
1740.0,4790.0,954.5012759034283,load
1745.0,4790.0,955.3558091544902,load
1750.0,4790.0,954.9871849270215,load
1755.0,4790.0,954.5745660129203,load
1760.0,4790.0,955.3166181856724,load
1765.0,4790.0,955.3710926286137,load
1770.0,4860.0,954.9075552351034,load
1775.0,4860.0,954.519714373322,load
1780.0,4860.0,954.9649809600647,load
1785.0,4790.0,954.4845227845075,load
1790.0,4790.0,955.4885010169589,load
1795.0,4790.0,955.0267236606602,load
1800.0,4860.0,1580.6219809932204,load
1805.0,4860.0,1673.7847215992479,load
1810.0,4860.0,1678.2399952108713,load
1815.0,4930.0,1646.5682847407238,load
1820.0,4930.0,1608.985411903031,load
1825.0,4930.0,1651.0625311052577,load
1830.0,4860.0,1742.4844297090444,load
1835.0,4860.0,1654.0320418732367,load
1840.0,4860.0,1648.5491298257912,load
1845.0,4930.0,1671.5677670118748,load
1850.0,4930.0,1704.3747093435102,load
1855.0,4930.0,1635.9422514395217,load
1860.0,4930.0,1644.485944397761,load
1865.0,4930.0,1706.5537608082266,load
1870.0,4930.0,1617.792210617972,load
1875.0,4860.0,1575.69774891353,load
1880.0,4860.0,1704.1902554023104,load
1885.0,4860.0,1687.154575315702,load
1890.0,4860.0,1717.0454666996802,load
1895.0,4860.0,1647.1286541029826,load
1900.0,4860.0,1593.3297969675068,load
1905.0,4930.0,1593.259059307776,load
1910.0,4930.0,1658.593317873091,load
1915.0,4930.0,1644.4386090925427,load
1920.0,4860.0,1565.4727316027625,load
1925.0,4860.0,1645.6134998211573,load
1930.0,4860.0,1671.345475331442,load
1935.0,4860.0,1589.9026079571422,load
1940.0,4860.0,1705.0898995016005,load
1945.0,4860.0,1694.651455764583,load
1950.0,4860.0,1679.8409566310463,load
1955.0,4860.0,1603.752204778646,load
1960.0,4860.0,1638.6742822801687,load
1965.0,4930.0,1540.715716267577,load
1970.0,4930.0,1646.4406230339541,load
1975.0,4930.0,1616.561812055672,load
1980.0,4930.0,1586.1633471085825,load
1985.0,4930.0,1694.9335055838005,load
1990.0,4930.0,1729.4268644348294,load
1995.0,4860.0,1632.6187507348313,load
2000.0,4860.0,1681.4061291015012,load
2005.0,4860.0,1652.8051895230647,load
2010.0,4930.0,1694.9153817738368,load
2015.0,4930.0,1623.4618629370098,load
2020.0,4930.0,1732.4858365080718,load
2025.0,4930.0,1694.3654749333566,load
2030.0,4930.0,1622.1498508127083,load
2035.0,4930.0,1681.331093903405,load
2040.0,4930.0,1667.2579104896918,load
2045.0,4930.0,1723.9327618623627,load
2050.0,4930.0,1595.628545181643,load
2055.0,4930.0,1671.334823239752,load
2060.0,4930.0,1690.367319792245,load
2065.0,4930.0,1648.130020304925,load
2070.0,4860.0,1707.8359936253353,load
2075.0,4860.0,1653.6522972392495,load
2080.0,4860.0,1595.4127163087687,load
2085.0,4860.0,1642.1450166746374,load
2090.0,4860.0,1653.8922683778524,load
2095.0,4860.0,1645.6708964123693,load
2100.0,4930.0,1670.3559100564419,load
2105.0,4930.0,1673.2417114058833,load
2110.0,4930.0,6076.071579191426,load
2115.0,4860.0,1688.229465007674,load
2120.0,4860.0,1623.2101561432833,load
2125.0,4860.0,1779.9332903346171,load
2130.0,4930.0,1717.4372310717292,load
2135.0,4930.0,1596.8663433964048,load
2140.0,4930.0,1661.4371355246155,load
2145.0,4860.0,1653.8812475831483,load
2150.0,4860.0,1675.573567365731,load
2155.0,4860.0,1595.3473594253223,load
2160.0,4930.0,1671.6854149252447,load
2165.0,4930.0,1614.3276562538276,load
2170.0,4930.0,1658.9824682254955,load
2175.0,4860.0,1649.4310498192624,load
2180.0,4860.0,1620.3167177289888,load
2185.0,4860.0,1650.1556386069483,load
2190.0,4930.0,1716.7795414292777,load
2195.0,4930.0,1722.3556417434709,load
2200.0,4930.0,1654.2822858176971,load
2205.0,4930.0,1712.819310094426,load
2210.0,4930.0,1647.0018276809135,load
2220.0,4860.0,1673.3708730503379,load
2225.0,4860.0,1613.265704268156,load
2230.0,4860.0,1662.102039351032,load
2235.0,4930.0,1661.2123985186806,load
2240.0,4930.0,1723.9860144615366,load
2245.0,4930.0,1611.8600224803297,load
2250.0,4930.0,1662.9246446319696,load
2255.0,4930.0,1680.282917973383,load
2260.0,4930.0,1624.429045650132,load
2265.0,4930.0,1671.052093131344,load
2270.0,4930.0,1645.026796180149,load
2275.0,4930.0,1711.875971373333,load
2280.0,4930.0,1779.8211118282068,load
2285.0,4930.0,1677.6631948592124,load
2290.0,4930.0,1653.4294216144087,load
2295.0,4930.0,1637.378611513958,load
2300.0,4930.0,1648.7303677677792,load
2305.0,4930.0,1707.0726570587144,load
2320.0,4860.0,1510.3814390812195,load
2325.0,5000.0,1534.5581957936088,load
2330.0,5000.0,1490.0420353528864,load
2335.0,5000.0,1469.0718392682484,load
2340.0,5000.0,1537.9838240480997,load
2345.0,5000.0,1527.3256511343372,load
2350.0,5000.0,1517.9711025449699,load
2355.0,5000.0,1482.2947048104197,load
2360.0,5000.0,1543.6326449081134,load
2365.0,5000.0,1476.7035979424688,load
2370.0,5000.0,1539.275104727332,load
2375.0,5000.0,1513.9547819029663,load
2385.0,5000.0,1459.2405132999413,load
2390.0,5000.0,1478.5999672240087,load
2395.0,5000.0,1588.7983424144147,load
2400.0,5000.0,1497.2664026305033,load
2405.0,5000.0,1497.6009047629477,load
2410.0,5000.0,1543.6005549936026,load
2415.0,5000.0,1525.040801305642,load
2420.0,5000.0,1571.506539506741,load
2425.0,5000.0,1416.5278961840345,load
2430.0,5000.0,1601.5978056163108,load
2435.0,5000.0,1450.1576630815473,load
2440.0,5000.0,1529.6943162905256,load
2445.0,5070.0,1590.6390071774797,load
2450.0,5070.0,1483.813281630441,load
2455.0,5070.0,1631.3229057594895,load
2460.0,5000.0,1528.66297779917,load
2465.0,5000.0,1533.3059254625077,load
2470.0,5000.0,1607.4427142960474,load
2475.0,5000.0,1415.3936549331222,load
2480.0,5000.0,1549.300693315073,load
2485.0,5000.0,1509.1470736137765,load
2490.0,5000.0,7857.5403080815295,load
2495.0,5000.0,1523.763139737814,load
2500.0,5000.0,1553.215835570301,load
2505.0,5000.0,1550.4763648772837,load
2510.0,5000.0,1380.3198004522253,load
2515.0,5000.0,1447.039005701482,load
2520.0,5000.0,1389.9957759609688,load
2525.0,5000.0,1512.5746954385334,load
2530.0,5000.0,1494.8554689851303,load
2535.0,5000.0,1531.1311010355212,load
2540.0,5000.0,1440.9163333171625,load
2545.0,5000.0,1537.7033775102072,load
2550.0,5000.0,1468.6003938609833,load
2555.0,5000.0,1471.4819378787572,load
2560.0,5000.0,1484.3926275669037,load
2565.0,5000.0,1503.7414972446988,load
2570.0,5000.0,1410.641713346635,load
2575.0,5000.0,1521.7541012518611,load
2580.0,5000.0,1531.4961317198968,load
2585.0,5000.0,1596.7038189986274,load
2590.0,5000.0,1488.7231017550328,load
2595.0,5000.0,1436.3120317697576,load
2605.0,5000.0,1451.6898619682263,load
2610.0,5000.0,1450.5366288289274,load
2615.0,5000.0,1352.4859745564588,load
2620.0,5000.0,1444.0772191386138,load
2625.0,5000.0,1535.9854078569053,load
2630.0,5000.0,1546.0071169993253,load
2635.0,5000.0,1480.8632668262942,load
2640.0,5000.0,1492.1711194183276,load
2645.0,5000.0,1504.075074045456,load
2650.0,5000.0,1499.5016932433603,load
2655.0,5000.0,1478.4097103870886,load
2660.0,5000.0,1492.7398051486016,load
2665.0,5000.0,1570.9763864610966,load
2670.0,5000.0,1463.5117814216744,load
2675.0,5000.0,1457.245003614199,load
2680.0,5000.0,1391.3160995848384,load
2685.0,5000.0,1329.8655060846081,load
2690.0,5000.0,1521.716311481031,load
2695.0,5000.0,1474.2970563802319,load
2700.0,5000.0,1591.2997719698296,load
2705.0,5000.0,1374.8328252406873,load
2710.0,5000.0,1509.7760697795663,load
2715.0,5000.0,1425.3088897363984,load
2720.0,5000.0,1618.7532449150422,load
2725.0,5000.0,1512.5276669323625,load
2730.0,5000.0,1521.577055111077,load
2735.0,5000.0,1419.021010451443,load
2740.0,5000.0,1413.2786602748758,load
2745.0,5000.0,1418.5680913614958,load
2750.0,5000.0,1468.0739586732636,load
2755.0,5000.0,1460.5962771366317,load
2760.0,5000.0,1399.2563416698547,load
2765.0,5000.0,1419.6544503141133,load
2775.0,5000.0,1456.6152185610836,load
2780.0,5000.0,1521.7472230069236,load
2785.0,5000.0,1536.4647251969448,load
2790.0,5000.0,1578.661322254813,load
2795.0,5000.0,1542.9469909400148,load
2800.0,5000.0,1570.421829292341,load
2810.0,5650.0,1584.7878740979668,load
2815.0,5650.0,1540.2034193429636,load
2820.0,5570.0,1496.9610675301997,load
2825.0,5570.0,1590.0259754386586,load
2830.0,5570.0,1527.336845160958,load
2835.0,5650.0,1411.430841615941,load
2840.0,5650.0,1518.9918555078712,load
2845.0,5650.0,1507.5980401350246,load
2850.0,5650.0,1587.6104090593094,load
2855.0,5650.0,1592.9975573909317,load
2860.0,5650.0,1515.9929163210231,load
2865.0,5650.0,1541.5644650760091,load
2870.0,5650.0,1542.4875411556939,load
2875.0,5650.0,1535.8465915877869,load
2880.0,5650.0,1593.895440167779,load
2885.0,5650.0,1574.4596229299507,load
2890.0,5650.0,1577.2619721349067,load
2895.0,5650.0,1511.755157644766,load
2900.0,5650.0,1527.7225872257802,load
2905.0,5650.0,1534.3982567981861,load
2910.0,5650.0,1517.6479330245459,load
2915.0,5650.0,1453.7156584536312,load
2920.0,5650.0,1517.2314345493885,load
2925.0,5650.0,1487.498324086106,load
2930.0,5650.0,1494.6777145175886,load
2935.0,5650.0,1585.0416333445924,load
2940.0,5650.0,1441.605169609724,load
2945.0,5650.0,1524.2609448422213,load
2950.0,5650.0,1513.918455706297,load
2955.0,5650.0,1490.6896804122146,load
2960.0,5650.0,1528.309332826744,load
2965.0,5650.0,1594.0276517318716,load
2970.0,5650.0,1599.4141996204376,load
2975.0,5650.0,1554.6824323331443,load
2980.0,5650.0,1577.729721429577,load
2985.0,5290.0,1578.4137594067427,load
2990.0,5290.0,1558.3953109016009,load
2995.0,5290.0,1605.2314691396634,load
3000.0,5000.0,1408.3788719113295,load
3005.0,5000.0,1475.5309879773213,load
3020.0,5140.0,1572.3991754043134,load
3025.0,5140.0,1666.0546350201525,load
3030.0,5000.0,1571.86683654094,load
3035.0,5000.0,1502.822852043154,load
3040.0,5000.0,1553.5711769096074,load
3045.0,5000.0,1602.489649126175,load
3050.0,5000.0,1589.664878945158,load
3055.0,5000.0,1525.8303401661576,load
3060.0,5000.0,1592.667592368667,load
3065.0,5000.0,1559.4495585787802,load
3070.0,5000.0,1516.6931612094304,load
3075.0,5070.0,1574.204775636868,load
3080.0,5070.0,1499.9239181335527,load
3085.0,5070.0,1461.1536698291156,load
3090.0,5070.0,1570.3946291141312,load
3095.0,5070.0,1591.105853028922,load
3100.0,5070.0,1530.4551756656545,load
3105.0,5000.0,1583.1894485875227,load
3110.0,5000.0,1570.755023248568,load
3115.0,5000.0,1562.3287208088984,load
3120.0,5070.0,1522.8352002987863,load
3125.0,5070.0,1535.7945543458302,load
3130.0,5070.0,1584.9606291578616,load
3135.0,5000.0,1638.0508710668346,load
3140.0,5000.0,1577.5769115189885,load
3145.0,5000.0,1592.9403864611645,load
3150.0,5000.0,1564.4998397418915,load
3155.0,5000.0,1657.6336392144037,load
3160.0,5000.0,1524.555939357987,load
3165.0,5070.0,1588.1433257436202,load
3170.0,5070.0,1514.4462191916928,load
3175.0,5070.0,1584.8866401611815,load
3180.0,5000.0,1517.4995142120838,load
3185.0,5000.0,1580.8930213007206,load
3190.0,5000.0,1533.7615092574256,load
3195.0,5070.0,1572.9467886176228,load
3200.0,5070.0,1524.8605271949448,load
3205.0,5070.0,1552.7204743695286,load
3210.0,5000.0,1562.7014282025027,load
3215.0,5000.0,1579.3309233488146,load
3225.0,5000.0,1555.141063044311,load
3230.0,5000.0,1574.7325829695756,load
3235.0,5000.0,1576.4997512643024,load
3240.0,5000.0,1562.632024007064,load
3245.0,5000.0,1558.4403826527725,load
3250.0,5000.0,1565.5503930586399,load
3255.0,5000.0,1586.193714120276,load
3260.0,5000.0,1488.451769246657,load
3265.0,5000.0,1567.3461030624774,load
3270.0,5000.0,1555.7610657196587,load
3275.0,5000.0,1586.18292953539,load
3280.0,5000.0,1552.5348092716474,load
3285.0,5000.0,1549.4797682411122,load
3290.0,5000.0,1542.968331550614,load
3295.0,5000.0,1570.678613225605,load
3300.0,5000.0,1506.931925068575,load
3305.0,5000.0,1617.6555077007959,load
3310.0,5000.0,1525.4103767522215,load
3315.0,5000.0,1620.8057473122974,load
3320.0,5000.0,1561.441539780404,load
3325.0,5000.0,1580.135674019984,load
3330.0,5000.0,1604.3530974539296,load
3335.0,5000.0,1448.3396825579846,load
3340.0,5000.0,1523.286971728336,load
3345.0,5000.0,1625.4253132024417,load
3350.0,5000.0,1591.3881650577807,load
3355.0,5000.0,1601.8785237108636,load
3360.0,5070.0,1585.9651970583109,load
3365.0,5070.0,1528.2449607523642,load
3370.0,5070.0,1621.7392473631598,load
3375.0,5000.0,1553.2371640008591,load
3380.0,5000.0,1503.9681476829794,load
3385.0,5000.0,1560.8184898974923,load
3390.0,5000.0,1561.492997648438,load
3395.0,5000.0,1564.9036108067787,load
3400.0,5000.0,1596.5232932042484,load
3405.0,5070.0,1618.637922451767,load
3410.0,5070.0,1506.1886937184015,load
3415.0,5070.0,1661.7285444128568,load
3420.0,5000.0,1661.6658367280822,load
3425.0,5000.0,1518.8273840317297,load
3430.0,5000.0,1518.2564793132692,load
3440.0,5000.0,1593.2801556295735,load
3445.0,5000.0,1561.8648224225053,load
3450.0,5070.0,1498.6743993125392,load
3455.0,5070.0,1603.9150491670764,load
3460.0,5070.0,1515.9280230530758,load
3465.0,5000.0,1505.53914059726,load
3470.0,5000.0,1592.5082918644293,load
3475.0,5000.0,1488.3638967253169,load
3480.0,5000.0,1541.7633268242753,load
3485.0,5000.0,1538.9738420365939,load
3490.0,5000.0,1527.573166345456,load
3495.0,5000.0,1589.7316330818687,load
3500.0,5000.0,1519.4835044064862,load
3505.0,5000.0,1571.950610924194,load
3510.0,5000.0,1530.4198819141639,load
3515.0,5000.0,1577.6089587203476,load
3520.0,5000.0,1505.7000244921176,load
3525.0,5000.0,1565.178295029262,load
3530.0,5000.0,1502.4778398921828,load
3535.0,5000.0,1575.4258077802015,load
3540.0,5000.0,1635.3555678255182,load
3545.0,5000.0,1576.11293780229,load
3550.0,5000.0,1571.212107323065,load
3555.0,5000.0,1534.1713357933934,load
3560.0,5000.0,1579.8485166951416,load
3565.0,5000.0,1507.4680025274477,load
3570.0,5000.0,1549.5245421571833,load
3575.0,5000.0,1570.6741889974614,load
3580.0,5000.0,1556.309798572336,load
3585.0,5000.0,1540.3440193262468,load
3590.0,5000.0,1641.2677115075294,load
3595.0,5000.0,1557.615286235165,load
3600.0,5070.0,1580.70863312225,load
3605.0,5070.0,1597.7049666390167,load
3610.0,5070.0,1607.6452145617118,load
3615.0,5000.0,1510.8154375426736,load
