ElapsedSeconds,Throughput_Ethernet_Mbps,Throughput_Ethernet_5_Mbps,Throughput_Ethernet_6_Mbps,Throughput_Ethernet_7_Mbps
3275,954.5231775156574,954.4690804862781,955.9788896657118,0
3280,954.9492420645355,955.2385271107798,954.8039628324817,0
3285,955.0359998092725,955.0660782578263,955.1107777697974,0
3290,954.4078777464488,954.6204365581965,955.2435890503742,0
3295,954.9487736529754,955.6208544875302,954.6511442027652,0
3300,954.9141124726613,954.849199787965,954.6467439007288,0
3305,955.2012203959439,954.851166709353,954.9241358526814,0
3310,954.3730686806998,954.6341049608972,955.6773339600936,0
3315,954.1435982657274,953.9114337987784,955.8070180744303,0
3320,955.4478924555563,955.0422777090616,955.5579093209798,0
3325,955.1328010804277,955.0728250858675,954.9638567360363,0
3330,955.273774322457,954.8613760981744,954.8541639384787,0
3335,954.8928486155007,955.2995551801017,954.9649809600647,0
3340,955.4988178295278,955.204219823077,954.8318724972983,0
3345,954.9160796614896,953.8843257036353,953.8620795214314,0
3350,955.032158150108,954.5065172234181,954.829905655399,0
3355,954.5554701875964,955.0593315251066,954.4414727740817,0
3360,955.5977767572613,954.4372615685461,953.9361128527505,0
3365,955.1872545614045,954.4940691824288,954.7592920333151,0
3370,955.1582931591604,954.4850843320402,954.4584115539183,0
3375,954.4880792633751,955.4587710850091,955.0608307908066,0
3380,955.4937531846091,954.9849363770526,955.1164943613402,0
3385,954.8098630618557,955.1235230512913,954.9059627767158,0
3390,954.9360330347773,956.2117799167606,954.4565398359915,0
3395,955.3815944402847,955.5757319989787,954.3861685687544,0
3400,954.9072742126489,954.8818891999265,955.4040053282936,0
3405,954.8784234541951,955.0461194496395,954.4813406943017,0
3410,954.3487412712328,955.0721691400691,955.0507108386771,0
3415,954.9209508306142,954.9599219727811,955.4181650505761,0
3420,955.1621358331613,954.8132346542379,955.5474036327713,0
3425,954.8451723075502,955.2841802466088,954.1691310976655,0
3430,955.1741326728866,956.4020264893011,955.0418092062275,0
3435,954.7919752894486,953.5098308646953,954.9424969824062,0
3440,954.9711642395366,954.8610951029,956.3713940274242,0
3445,955.3736242942356,955.380750536173,955.4752770648382,0
3450,954.304955059438,954.8412385222696,954.7776468243443,0
3455,954.6166918586399,953.9809871316896,955.3474643964789,0
3460,955.0418092062275,955.5127927763798,955.4588648673744,0
3465,955.3819695092574,954.3811157121864,954.5651116117526,0
3470,955.2703994768232,954.957111447451,954.2374124161706,0
3475,954.9138314463473,955.5359601995481,955.4514561172315,0
3480,954.7356940532143,955.0136998773252,954.5492922900354,0
3485,954.5157832692316,955.0447139312085,955.2994614290076,0
3490,955.3788751990401,954.4457776003725,954.318707988018,0
3495,954.8283134559864,954.4507375570705,954.4576628658666,0
3500,954.4593474156344,955.2604625698184,954.6616301924051,0
3505,954.6400030911714,955.275274261504,955.4436723642684,0
3510,954.5718513637152,954.4461519349283,955.4906581502565,0
3515,955.1879106652945,954.6684649346568,955.510166580679,0
3520,955.4943159202821,954.9343468019614,954.8341203265342,0
3525,955.375968441034,955.4966606593872,955.3752183128071,0
3530,955.586050695383,954.8195096256792,954.9393118378558,0
3535,954.8740210567041,955.3461517511847,955.5024756620269,0
3540,954.8973448587674,954.2343255155293,954.807615346829,0
3545,954.6068621620816,954.3905664689469,955.5908348938747,0
3550,954.5345967035591,955.3558091544902,955.7894683096963,0
3555,955.2943051471677,955.1113400544558,954.7387841985178,0
3560,954.9332226500595,955.521703190803,954.8556625600975,0
3565,954.6479610014891,954.8106123025495,954.9894334875789,0
3570,954.2486376777725,954.8117361657951,954.7038573572249,0
3575,954.7385032753907,954.3089779839238,954.6824156027136,0
3580,955.1150886357638,955.1279277497202,954.5032413916789,0
3585,955.2578377609753,955.475183279251,955.0527722930132,0
3590,955.1032807042812,956.059918846064,955.3492458494336,0
3595,954.9320048218187,955.4968482390127,954.7748373718115,0
3600,955.2539943169083,955.0175413879923,970.8335049417218,0
3605,954.8174491782008,955.4077562072389,954.6952430868309,0
3610,955.0160422582013,955.378687665732,970.2470945041416,0
3615,955.4606467358145,955.0165107357554,964.4838025870474,0
3620,956.0207639813376,954.6838200549728,942.1653661967114,0
3625,954.9528956904738,955.4267923719019,954.9588914449059,0
3630,955.4634602258305,954.9620767200712,955.2588689341578,0
3635,955.2026263750671,955.6913141293585,964.5709428293287,0
3640,955.1801312057601,954.7924435471991,955.3092116413546,0
3645,955.74761425297,954.7816737351412,940.0798738318008,0
3650,955.2061882073704,955.3125867612309,943.2230292111308,0
3655,955.0809776302644,954.9386560754388,955.0404974007375,0
3660,954.4841484198525,955.9801101656097,955.792846823938,0
3665,955.0596126370667,955.4527690519182,955.3616224428507,0
3670,954.6224961554752,955.4656172460641,955.5803284816704,0
3675,954.3690452158436,954.4746022203748,954.5799017477356,0
3680,955.0075160470203,955.2567128473153,956.1796568550651,0
3685,955.6201977887409,954.6268026148672,954.9252599831897,0
3690,954.1493032854455,954.3984266468407,954.4333311435739,0
3695,955.1941905624113,955.506977648164,954.949523111692,0
3700,954.6990820359565,956.4834093698321,955.9636806206785,0
3705,955.2407768550875,957.3517596899811,955.8107721184742,0
3710,954.608921700787,954.2115017790273,954.5163448535477,0
3715,954.679793969552,954.5463905778728,955.0091088441388,0
3720,954.9934621850587,955.5041639018568,954.9448390140135,0
3725,954.9162670132291,954.8216637393695,955.4756522073715,0
3730,954.5980624149893,954.5533172748229,954.5183104038583,0
3735,954.3090715407109,954.7201499893193,955.2612125178517,0
3740,955.2028138392628,954.959828288337,954.1008595503239,0
3745,955.605844454942,955.5742311162481,954.2758600339408,0
3750,954.4912613985116,954.5023990385803,954.9957107751763,0
3755,955.5293006227758,954.783640378341,955.0717943143032,0
3760,954.4390396285727,955.2600875962435,955.5414004860824,0
3765,954.7166854175521,954.802089759041,955.4686183338947,0
3770,954.615942922254,954.7903832165331,956.3707362966948,0
3775,954.8295310197653,955.5193583287901,954.3690452158436,0
3780,955.5037887369346,954.3853264222776,955.448173796301,0
3785,955.0276606371871,954.4234116435416,954.4131180407572,0
3790,954.7144381412021,954.9926189664944,954.5651116117526,0
3795,954.964606218428,954.94858628848,954.2278711514524,0
3800,954.2928864894836,955.1594178410335,954.4261254485338,0
3805,955.1401111697332,955.2913051542567,955.4437661436697,0
3810,954.9704147468511,955.457739480205,954.9513967636299,0
3815,955.178162928856,954.3243215421727,954.9041829765682,0
3820,954.7352258511253,955.5798594507986,955.5644754934196,0
3825,954.7061982184321,954.9656367586373,954.9755675328227,0
3830,954.6375689333369,955.1186498152608,954.3995495399657,0
3835,954.355290836391,954.9760359706681,954.507078796831,0
3840,955.560535779127,955.4450790572223,955.3312441041694,0
3845,954.6315772130905,955.4030676131589,954.4075034419144,0
3850,955.3845950003116,954.8109869233374,955.1168692221928,0
3855,955.2433078301002,955.511948640473,954.6004963713582,0
3860,955.0548337562484,954.6195939982348,954.1597782533747,0
3865,955.1616672127254,955.5106355431382,954.6107940164129,0
3870,954.919358327548,954.4286521084339,954.4197620680578,0
3875,955.019321610732,954.2225393513321,954.5711961058755,0
3880,954.1247067202272,954.7354131319058,955.6551917101499,0
3885,954.8373984298076,955.1617609367756,955.0870687025492,0
3890,954.965917815444,954.4651497992381,955.4550198054905,0
3895,954.5799953576507,954.902309509896,954.9434337936706,0
3900,955.0766670722087,954.603023954571,955.9371128944414,0
3905,954.9787529192356,955.3619037327916,955.2295282395182,0
3910,954.4562590789357,954.3279703877879,954.8635304007742,0
3915,955.0107016465702,955.6601642447396,955.103749267428,0
3920,954.3525774342041,954.871960373954,955.3571218263231,0
3925,955.0201648764516,954.3795250091549,954.149209759982,0
3930,955.2132182174997,954.9915883680493,954.8870410306153,0
3935,954.3127202697101,954.8790791338904,954.3048615034584,0
3940,955.0723565530625,954.9911199149458,955.2289658156941,0
3945,954.8913498771543,955.018384650568,955.039654099111,0
3950,954.2737083822516,954.952333592356,955.4475173348212,0
3955,954.9908388433045,955.419665443093,955.0614867210307,0
3960,955.297023907019,954.4254703907434,954.8869473604702,0
3965,954.7464628280015,954.9111148671749,954.8679327015324,0
3970,955.0679523671648,954.94755578507,954.3883207276142,0
3975,955.7853390469479,954.5983432554752,955.6594136701648,0
3980,954.9324732169284,955.197658600689,954.9305059605559,0
3985,954.5567806609961,954.4851779233601,954.8531336388442,0
3990,954.9850300664233,953.8349742312591,954.3310578943328,0
3995,955.1148074911449,954.8340266667713,954.6470247698595,0
4000,954.8474201994062,954.880484164841,954.9421222584151,0
4005,955.516356922207,955.5526564479997,955.1001881990437,0
4010,955.1311141526319,954.8965018099296,954.5827100531765,0
4015,955.3386509901294,954.5403063999686,955.398847917832,0
4020,955.1030932791515,955.5000371039158,954.368858078769,0
4025,954.549666705793,954.8610951029,955.386095287393,0
4030,955.3138993142904,955.6639171352984,954.8062105303114,0
4035,955.5768576641207,954.2111276285085,955.5581907265193,0
4040,955.7765175596979,955.0510856478945,954.5385279626149,0
4045,954.4225694313374,955.1543567934622,954.9083983034585,0
4050,955.250150903769,955.9270682377869,954.5540661129469,0
4055,955.3664043943736,955.6643862486909,954.0106251682632,0
4060,955.0255992912549,955.2653372530829,955.0767607795789,0
4065,954.4136795042749,954.9537388388916,955.415914470637,0
4070,954.7233336720319,954.9911199149458,955.0960648898789,0
4075,955.2138743570581,955.7534323105482,954.9258220494362,0
4080,955.5649445091899,954.3505190014583,955.0062980292794,0
4085,955.1434850948451,955.522828728657,954.605177091569,0
4090,954.8435800572223,955.5848312014685,954.8186667142722,0
4095,955.2781804068119,954.8263466287493,954.7283901529232,0
4100,954.3008386136787,954.9662925581104,962.7042515616336,0
4105,954.8326217725344,954.438290970912,955.4777154965693,0
4110,955.4244479756899,954.6388796321667,954.3318063837766,0
4115,955.8052349138397,954.4965026085191,954.9328479333469,0
4120,955.3376196446952,954.5291678752409,966.9724845837444,0
4125,955.26608720877,954.7987182453666,955.3214934420778,0
4130,954.4918229539735,955.366873215727,961.3134352413333,0
4135,955.1345817328988,955.3411824838178,962.4468722831785,0
4140,955.6179462568869,954.8362745061496,948.8066297362448,0
4145,955.0099520918229,954.5282318765999,944.0113931474905,0
4150,954.4454968496478,954.8189476845758,966.990155762044,0
4155,955.425198181226,954.5381535555954,964.2912561408897,0
4160,954.6137897366908,955.257556532312,962.993967843337,0
4165,954.6480546247528,954.8286880906645,970.1370482713824,0
4170,955.3561842032173,954.76275691432,937.1260966128666,0
4175,955.2643998101297,954.8571611864205,946.66034359477,0
4180,954.9137377709462,955.4540819902131,948.4980284641313,0
4185,954.449988881058,954.1547277936963,971.7272294668314,0
4190,954.9973035329164,954.0306342215922,968.5877168324045,0
4195,954.415270321162,954.6563871687906,933.1916038932021,0
4200,955.2050634153521,954.6036792561073,962.1269582781563,954.7923498956122
4205,955.3179307498095,954.9272272179475,959.8833519793851,955.3751245468615
4210,955.0955026232057,954.7485229691212,958.0079941469949,954.4882664472075
4215,954.4549488815258,953.8205810137275,968.4564815903493,948.9233551542272
4220,955.8165909450198,954.5321630832285,953.377501215686,953.9599517877751
4225,954.9761296582925,954.8747703980912,953.7229242253065,954.0374599317744
4230,954.6123854904694,955.3737180598866,948.1235945075341,955.5973077092607
4235,955.2210919516939,955.8927114753895,952.8428602388368,954.9707894930468
4240,955.6930968649102,953.8230110069888,954.0587792171592,960.4666952082418
4245,955.042465110324,957.5443440364182,959.8612251112183,954.9242295301228
4250,954.6446841988198,954.4212593264182,949.4365660599888,953.9812676092088
4255,955.7983838850386,955.2310280396209,948.1773440472413,960.4264204840327
4260,955.1288649248404,952.8468708456593,954.1321884309565,959.1661563368187
4265,954.8054612965257,956.1025515303523,961.3715390942211,955.3196183375717
4270,954.6172535617006,954.5858928193179,961.3709694145114,954.6447778214412
4275,955.0404037004831,954.5944115037075,958.1417067505972,958.237818055171
4280,955.2146242319428,956.0208578740596,951.6829749136356,955.2913989037501
4285,954.1320949088482,958.4171704771953,971.6634420891743,955.0644852706713
4290,954.8017151452347,954.6099514734724,957.5515026985637,961.1311942160659
4295,952.9187876889341,955.3828134155225,949.1331075910712,950.9460902773253
4300,953.0983006823668,954.4882664472075,954.9207634770366,955.2301844014836
4305,955.6096907308593,954.0091291979977,972.7045201784792,956.1028332567706
4310,955.3816882075001,954.5332862910699,961.3213149273553,954.7631314975566
4315,955.2038448936552,954.8103313371515,960.2767228888279,955.2596188796888
4320,955.0983139631917,954.8381477137164,955.6171019351767,954.817730147788
4325,955.5747939467195,953.9453678272108,948.0547079602751,960.8638426396351
4330,955.7061391852088,953.952940212616,960.2645975320646,950.8447487380198
4335,954.7493657566872,954.3874785773392,955.5896153877491,954.6185642047459
4340,956.5507063686678,954.9122389670268,961.1015865756577,954.7243636915731
4345,955.2617749796495,955.098501386446,952.870935195615,948.0309785859127
4350,955.655379352025,950.4199253704675,955.1462029962976,954.3024290544213
4355,955.7674147063345,953.093821365111,955.9440597898117,954.865310049384
4360,954.6607875597261,955.1801312057601,962.3442064625833,954.860064788308
4365,954.7779277705071,953.5638192096816,949.6740617800681,961.0877323447969
4370,957.3283158348994,955.4866252567913,955.3704362730501,954.7283901529232
4375,954.4274355668119,954.4948179275966,958.5638345956619,955.9265988664702
4380,954.3534195228868,953.817496809342,930.1252733827608,954.9456821482045
4385,955.8458738571933,954.4010467349096,948.7193356761231,955.4710567316388
4390,955.0039556962025,955.331994163344,955.3962223484405,954.6617238183503
4395,955.5897091958021,955.7789575292419,949.0277108998728,954.7530178533335
4400,954.7540479369263,954.7363495369101,951.483812395864,950.8486496624156
4405,957.289998431439,955.8144323398093,950.3842003318933,951.2204059651892
4410,954.6209046477068,955.1074040757504,952.5853194159456,954.1346200122072
4415,955.5640064781098,955.1036555547619,960.5455486831527,955.1445160211614
4420,954.2096310293674,954.9950549352982,957.489244759153,955.0156674764889
4425,954.6324197942052,955.4733075713721,960.8913488885581,954.8800158207313
4430,955.520202477789,954.587203376251,957.4468650144603,954.7156554145782
4435,955.0646726806491,953.842357933503,946.5117283079102,954.9373445533068
4440,955.0596126370667,954.2120630053555,955.2168738636615,958.5400481758579
4445,954.9711642395366,954.7369113807944,957.6992210904733,955.4255732844358
4450,954.6785767876216,956.1431218440446,960.3748737654269,958.2729096166862
4455,955.5580031228079,951.9757769904294,957.4420622134094,959.2569905468272
4460,955.1399237301483,952.0700964935908,956.5877425555375,955.0444328280187
4465,955.9876210028119,956.1140085385983,952.4301348640436,948.916139913781
4470,954.2928864894836,954.2403122501177,948.5020025786415,951.3695246258369
4475,954.549947517804,957.2813374286668,958.9785875781353,950.6427803196924
4480,955.7690100392382,955.1969087524411,959.7641254850212,955.4635540091165
4485,955.219123505976,954.7890721016478,960.5092479392615,954.730262937216
4490,954.6773596087945,955.00526740131,957.3782177890632,954.875894412377
4495,955.2044072878983,953.5902551790963,954.4963154214563,951.8995343109979
4500,954.4607512116498,952.1351906425981,955.6229184038866,954.7577000693931
4505,956.0302472393805,953.9047968468464,954.9937432582443,951.8547625564227
4510,955.4975047682823,954.4256575500202,937.4512730269753,951.9076327704604
4515,954.1047872374836,954.957767235215,948.8794178903615,951.0040625192036
4520,955.2310280396209,955.0003016795456,954.9825941487615,954.9537388388916
4525,954.5791528690753,953.0710521533709,952.7009251545577,954.6959921476506
4530,951.451448222717,950.2717535879527,954.9854985135523,954.4051640452263
4535,954.9832499715249,953.6904075513365,949.5556695781445,954.9124263172594
4540,954.5099802699916,954.7516131974705,953.2437147206767,954.8158570203309
4545,955.4541757716581,955.8805088481432,952.4685301773607,953.9155468857641
4550,955.6467479020305,954.9765980966897,954.4577564518088,958.7164922181431
4555,955.1924096876767,955.9707217850709,954.5352519111531,955.9573906015381
4560,954.814545835484,956.4062550507464,955.3588095525517,951.1463288515135
4565,959.2192747748028,960.6405312338618,954.9232927565371,955.2866177030544
4570,955.745362120666,952.0200014787513,957.2168555417406,958.1059646777844
4575,955.034500621531,956.7250082558854,949.9068561486164,957.5315340660378
4580,954.2750180821242,951.8993481411364,959.0781741460447,956.813875893672
4585,954.5110098292241,955.3184932784013,953.1505624948348,959.9911952167778
4590,955.288023933585,954.6299856750426,957.0802014869258,959.492899554854
4595,955.4730262158256,956.3552329057717,957.3130638227984,956.3782532732301
4600,955.1141514876782,956.1886736369487,951.7482953017194,952.6100231237214
4605,955.0866938650884,955.9816123236086,954.5900117246538,953.090928495093
4610,953.010401775251,953.8106742462604,950.8407549676313,955.8861407912358
4615,955.2646810428225,956.0081825234241,950.6597702186656,954.1701599217314
4620,954.7432789910314,957.3658830484507,954.4032925361331,958.3748972634165
4625,955.2057195437075,955.6488119302362,953.2034834196016,957.4365060919155
4630,954.9741622220431,955.4496742830709,953.2832959270393,949.619771863118
4635,954.2590212798871,955.1893166052361,960.4068055474022,955.1686028421357
4640,955.2991801758357,953.858901580107,953.5297255123227,952.6318380290533
4645,954.8998740142124,955.25905642043,948.5378635365286,955.3715614545686
4650,954.0692521975654,954.5576231100814,952.4930414258018,956.3650046814871
4655,954.7478674687096,953.480223935603,959.0187409638704,953.0212249691651
4660,955.873656740205,955.4626161770859,953.4974088062094,954.9190772981464
4665,954.9479305133254,954.3786828744023,951.2185469253358,955.7101739319282
4670,955.397441361006,954.8257846795983,954.6280196647809,954.7986245925489
4675,956.2491656125184,953.4325018100441,954.4877984877639,954.549947517804
4680,954.9774412869626,955.0765733648569,954.2220716524096,954.5564062396577
4685,954.9276019302489,956.3113563358776,955.19559652084,954.3489284004183
4690,954.61173017698,951.6320833331704,957.2815257096692,957.2345518954199
4695,955.1508890696091,952.8606750528079,951.4175983973912,955.2119059410871
4700,954.9760359706681,954.1070316446652,955.9404924525504,953.4600511822388
4705,954.8792664711115,955.8660538313029,947.1032333861162,935.8498417404559
4710,955.8018563120196,954.7257682672566,960.2894169497772,955.0705761325958
4715,954.7059173144812,958.4465185843052,940.2791119376915,954.6480546247528
4720,955.0043304687227,954.4861138375666,954.9774412869626,954.6918723276882
4725,955.428761673611,955.1161195007819,952.2790998528476,950.171483189025
4730,955.402129899865,954.8202588815126,961.4967900739475,954.9172974491115
4735,955.2819302978529,955.2167801287949,958.3336656007529,955.5937429595042
4740,953.4927389431202,955.6771463095968,959.3937941843972,957.9749017963771
4745,953.7111506907268,955.98583716829,955.930541599856,954.9168290688895
4750,954.2471409609665,955.7378550896415,958.7963807028738,954.9832499715249
4755,953.8820823441011,955.4824986103465,957.5104360384308,954.883949925531
4760,954.6866289718881,954.8900384849608,951.3855176817298,955.1640103195034
4765,954.1265771369095,954.0049218067794,958.9199224412391,954.8135156213448
4770,955.3814069059088,956.3119200350133,951.6832540415166,954.6899996940049
4775,955.762441055584,954.9831562825035,957.1864532277643,954.9879344460309
4780,955.3172744672901,954.2677212286144,950.0163423107549,957.9004288002205
4785,954.6955239845005,957.2952704229011,948.009835513809,955.1679467647701
4790,949.3144372651217,955.5857692734343,955.6257328496492,953.6290243575565
4795,972.7687991740555,957.0308951415099,948.1416950465331,960.4429090215915
4800,955.3443703097691,954.7997484275742,950.9207296439542,954.3407883486819
4805,954.8356188852377,956.4857589658355,950.4362577112292,955.6900005389973
4810,954.4932268455191,955.3245873806061,961.3987895622136,954.8439547038806
4815,955.4696499621906,955.1188372464965,953.2987932381221,955.5763886366558
4820,954.5547213472694,954.5917903538555,957.4400846034522,955.5177638291951
4825,954.3433145567743,954.2670663882432,955.0312211647563,957.639016575652
4830,954.4519541580958,953.9664025279542,956.509819493244,954.7615395208311
4835,955.3829071829773,970.2654243431815,954.2584599983197,955.4269799240958
4840,954.4972513575048,955.1414232488888,954.4843356021432,954.9620767200712
4845,954.6146322864066,954.4404433648525,955.0683271899152,954.9536451556605
4850,955.6641986032785,953.8959165626626,954.8845119431486,955.0819147132514
4855,954.777740473047,955.0889428942673,954.4084392038006,954.7212736396169
4860,954.1262030529864,953.8400213065052,954.4898575127477,954.7420616472133
4865,954.4790945257544,953.9048903244014,955.3516836379276,954.7614458753065
4870,954.4693612508769,955.0892240236594,954.384390705713,954.9734127246518
4875,954.9399676011733,955.4740578536399,954.8375857506744,955.0756362923514
4880,954.188024402418,953.9907104485991,954.180354752848,955.0760111211331
4885,955.2654309974793,956.069778490135,955.0431210153213,955.1113400544558
4890,954.5818675598091,955.1035618421142,955.8561045282763,955.0628922888304
4895,955.7577489796862,953.6196820985587,953.9578015604355,955.0291598034539
4900,954.8751450692257,954.9046513443849,953.8767544074972,955.0252245020415
4905,955.2209044803235,955.3502772199704,955.3003989407769,954.8927549442161
4910,955.5565960973205,954.9278829646681,953.9122751091398,954.8685883668204
4915,954.8935043150066,955.4842805669385,955.4621472617612,954.6514250744851
4920,955.3595596550117,954.5917903538555,955.0277543349408,954.9696652553422
4925,954.412182269696,954.9159859856472,954.8720540411587,954.9795961133136
4930,955.5609109886124,954.294383349795,954.4869561619221,954.9667609868567
4935,954.9342531225353,954.8934106435933,955.9405863295057,955.1238042010409
4940,954.246111970886,954.1613682239686,955.4464857543182,954.9633883101388
4945,955.5234852936298,954.1782970629646,954.4090942382131,954.7812991373551
4950,954.7901022630401,954.3486477066674,954.1484615569344,955.1230544687427
4955,955.024287530295,954.4046025917276,954.4823701917524,955.1664471627474
4960,955.2995551801017,955.0376864011075,954.8846992825016,955.120524130926
4965,955.6783660391434,954.868307367301,954.8825448843812,954.7674392259034
4970,954.2090698059,955.0285039176331,954.6268026148672,955.018384650568
4975,955.2793991181709,955.2703057314516,954.1825059835785,954.9407170460677
4980,954.9243232075825,954.1805418160047,955.9364557609174,955.0807902138877
4985,954.787386387801,955.4944097096253,954.2780116953331,955.1716957904274
4990,955.1630730754127,955.0564267112073,954.0889831692112,954.6194067628898
4995,955.741983942111,955.3755933767732,954.93500255846,954.7661281740309
5000,954.2106599407725,955.3934092543918,955.0770419017994,955.2867114516278
5005,954.4216336417423,954.9229180476177,956.0270548344783,954.9525209583217
5010,954.8368364676478,955.2986176699884,955.0199774839408,954.6679031713286
5015,955.4634602258305,955.9032247579298,953.8696505846094,954.8277515045204
5020,954.9353772768636,954.9713516128919,954.9421222584151,955.0127629281918
5025,955.5354912122299,954.8138902444109,955.092222747473,954.9012791063599
5030,954.8387096774194,954.4889215911992,954.981657260662,955.0781663923367
5035,954.8487314745433,954.5112906184911,955.2653372530829,955.0710446636539
5040,954.9061501244859,954.4557911508763,955.0374053020547,955.0138872673723
5045,955.4667426517912,955.4174148560851,954.9176721536201,954.9056817551988
5050,954.4199492250958,954.4169547212935,955.1953153288232,954.9854985135523
5055,954.6541401762993,954.643935218511,955.1916598476698,954.5732554906866
5060,954.7915070321575,955.3838448585378,954.9427780255926,955.214061825669
5065,955.4070060290936,954.4669279631747,955.4018485862358,955.0365620058891
5070,954.5218671345211,954.8647480543696,954.0749563282548,954.8713983711111
5075,954.7282965139013,954.6204365581965,955.0092025382522,954.9171100969676
5080,954.4370744047181,955.2076879341816,955.5667267733155,954.7064791225483
5085,954.9550504060561,955.0309400695091,955.0977516938705,954.7142508686503
5090,954.1883050016913,954.307200408457,955.366966980053,954.9145808502185
5095,955.0672964280598,955.4934718170213,955.3404324102152,954.9441832440056
5100,955.4546446791587,954.0555064579353,955.4419843381912,954.8388969988007
5105,955.1802249334339,954.8027453339092,954.8158570203309,955.0086403738466
5110,955.1318638975832,956.2213608968796,955.5804222879001,954.8743020595864
5115,955.3499021758813,954.8806715026134,953.755723461617,954.7466501131904
5120,954.8346822854967,954.9163606891266,956.0010469183429,955.496566869602
5125,955.2738680685094,954.3875721495186,955.3983790650966,954.9243232075825
5130,955.3128680222972,954.9675104738069,954.1430371199322,954.8628747424322
5135,955.2910239058874,955.4223849165405,955.4321376382858,954.5480754408516
5140,954.8135156213448,954.5054876738773,955.4309185371789,955.0284102197321
5145,954.0793513607183,954.847982174024,954.4201363822076,954.8969701702113
5150,954.6597576773603,955.4677742760367,955.4013797305552,955.1067480824535
5155,954.5426464592144,955.4885948051608,954.6225897737446,955.0658908472968
5160,954.9746306585099,954.8339330070268,954.3965551641703,954.9851237558124
5165,955.7798959823836,955.0273795440359,954.7747437236786,954.7028273819301
5170,954.966011501083,955.4131012606233,954.949523111692,955.314836854398
5175,955.1709459829417,953.5725064866988,955.6407435070366,954.6656561246263
5180,955.6518141689966,954.9377192735483,954.9811888173015,955.0255992912549
5185,941.6756931980802,931.8936499249705,937.4009135635905,950.971080649488
5190,954.5232711144478,954.4113400773097,955.0373116024072,954.5247686975885
5195,955.1739452199481,955.0228820761223,955.9894987305531,955.0439643230704
5200,954.6315772130905,955.557721717379,956.1099703814076,954.9974909165292
5205,954.9930874210685,954.5831781056897,954.5214927405716,954.7008610716299
5210,954.8166062704319,956.2472868645787,955.6167266815623,954.97453697118
5215,955.2930863977753,955.0408722019382,954.9676978457285,954.9147682013701
5220,954.5180296104613,954.2262809592162,954.8762690843934,955.1099343440515
5225,955.2486510436166,953.6215505357146,953.7482476537078,955.2090939323443
5230,955.2777116725016,955.1503267383838,954.9343468019614,954.8702743674102
5235,954.8803904959823,955.8486896163822,954.9514904464197,954.9825941487615
5240,955.1637291460831,954.0196945884376,955.9169299198942,954.7803626441759
5245,954.2233812105477,955.3688422704361,954.4685189575761,954.9561746093503
5250,954.5063300324272,954.049335030204,955.5365229849375,955.0104205634021
5255,954.8958461063072,955.549092031368,954.6808238951483,954.7881355932203
5260,955.726594764221,955.8976864820531,953.6093124054216,955.1017813053015
5265,954.6175344134788,954.9789402955687,955.9323252280246,954.9287260689176
5270,955.2600875962435,955.1965338287586,955.8799456574841,954.7634124351771
5275,954.8538829474487,954.3930929405791,955.0163233446785,954.7331657673899
5280,954.662753704958,954.9787529192356,955.1581994357904,955.271243185996
5285,955.3220559748652,954.9833436605646,954.209443954805,954.9900893197361
5290,955.7198386963279,954.9742559092996,956.0012346960592,954.7271728470728
5295,955.5489982312894,954.8243798096149,954.6269898531134,954.8364618265755
5300,953.8533869674757,954.5505091423215,955.4418905591398,954.6890633799184
5305,955.2632748810148,955.2155615772044,955.2845552390985,954.8586598174477
5310,954.938281354462,954.7145317775055,955.103749267428,954.8291563844257
5315,954.4256575500202,955.2662746978757,955.0775104392014,955.0965334459455
5320,955.538867931196,954.9923378939707,955.4281990151516,954.9546756722128
5325,955.3830947179421,955.9180563890403,955.1032807042812,955.1357063589327
5330,954.9713516128919,954.8762690843934,954.4667407877115,955.0480871823928
5335,946.8958537189701,954.9674167878741,959.2919677227537,952.6898295156765
5340,937.058674592789,953.0888755012177,954.8329964105933,955.2982426664582
5345,954.4219143784283,956.8838531423431,954.9690094512368,954.8853549708157
5350,956.2951032966065,953.3081292108885,954.62333872056,954.5378727505237
5355,955.5044452757417,955.4449852775631,954.6899996940049,954.9791276719753
5360,954.6133216541581,953.9214361402458,954.530665476885,954.9511157153703
5365,953.8990012742165,954.5701664168022,954.5992793916222,955.059800045132
5370,954.8498554275274,954.9512093981052,954.8022770660543,954.2596761092169
5375,952.43414199721,957.3014839159584,955.1872545614045,955.0883806359795
5380,955.9845227681653,954.7745564274676,955.3153056251421,955.0231631666259
5385,953.3129839889937,954.3483670130819,954.3762500490216,955.0901611228282
5390,954.1421018784068,954.0700002763928,955.1963463670277,955.2164989243058
5395,955.8353618361297,954.8728033794583,954.8704617011766,954.8264402870053
5400,0,0,0,0
5405,0,0,0,0
5410,0,0,0,0
5415,0,0,0,0
5420,0,0,0,0
5425,0,0,0,0
5430,0,0,0,0
5435,0,0,0,0
5440,0,0,0,0
5445,0,0,0,0
5450,0,0,0,0
5455,0,0,0,0
5460,0,0,0,0
5465,0,0,0,0
5470,0,0,0,0
5475,0,0,0,0
5480,0,0,0,0
5485,0,0,0,0
5490,0,0,0,0
5495,0,0,0,0
5500,0,0,0,0
5505,0,0,0,0
5510,0,0,0,0
5515,0,0,0,0
5520,0,0,0,0
5525,0,0,0,0
5530,0,0,0,0
5535,0,0,0,0
5540,0,0,0,0
5545,0,0,0,0
